Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;9;Optimised;2999,7;1279,0;0,426;0,0;0,0;2;0;10;0;0;0;0;0;0,0;
;;;10;Optimised;3884,4;1725,5;0,444;0,0;0,0;2;0;10;0;0;0;0;0;0,0;
;;;1;Centered;4474,4;2691,0;0,601;0,0;0,0;3;0;10;0;0;0;0;0;0,0;
;;;2;Centered;4307,6;2374,6;0,551;0,0;0,0;3;0;10;0;0;0;0;0;0,0;
;;;3;Centered;3770,8;2114,2;0,561;0,0;0,0;3;0;10;0;0;0;0;0;0,0;
;;;4;Centered;4571,3;2980,3;0,652;0,0;0,0;3;0;10;0;0;0;0;0;0,0;
;;;5;Centered;4083,8;2265,2;0,555;0,0;0,0;3;0;10;0;0;0;0;0;0,0;
;;;6;Centered;4140,5;2627,9;0,635;0,0;0,0;3;0;10;0;0;0;0;0;0,0;
;;;7;Centered;4055,6;2114,0;0,521;0,0;0,0;3;0;10;0;0;0;0;0;0,0;
;;;8;Centered;2935,3;1584,1;0,540;0,0;0,0;3;0;10;0;0;0;0;0;0,0;
;;;9;Centered;3797,7;1652,0;0,435;0,0;0,0;3;0;10;0;0;0;0;0;0,0;
;;;10;Centered;4148,3;2453,9;0,592;0,0;0,0;3;0;10;0;0;0;0;0;0,0;
;;;1;Optimised;4583,9;2800,5;0,611;0,0;0,0;3;0;10;0;0;0;0;0;0,0;
;;;2;Optimised;5626,8;3693,8;0,656;0,0;0,0;3;0;10;0;0;0;0;0;0,0;
;;;3;Optimised;3494,2;1837,7;0,526;0,0;0,0;3;0;10;0;0;0;0;0;0,0;
;;;4;Optimised;4332,1;2741,1;0,633;0,0;0,0;3;0;10;0;0;0;0;0;0,0;
