Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;3;Centered;4632,3;2773,0;0,599;0,0;0,0;7;0;15;0;0;0;0;0;0,0;
;;;4;Centered;5848,4;3910,7;0,669;0,0;0,0;7;0;15;0;0;0;0;0;0,0;
;;;5;Centered;6353,2;4286,5;0,675;0,0;0,0;7;0;15;0;0;0;0;0;0,0;
;;;6;Centered;5604,3;3883,4;0,693;0,0;0,0;7;0;15;0;0;0;0;0;0,0;
;;;7;Centered;7055,6;5087,5;0,721;0,0;0,0;7;0;15;0;0;0;0;0;0,0;
;;;8;Centered;4631,6;2987,0;0,645;0,0;0,0;7;0;15;0;0;0;0;0;0,0;
;;;9;Centered;5897,1;4115,2;0,698;0,0;0,0;7;0;15;0;0;0;0;0;0,0;
;;;10;Centered;5500,0;4085,6;0,743;0,0;0,0;7;0;15;0;0;0;0;0;0,0;
;;;1;Optimised;9030,3;7020,1;0,777;0,0;0,0;7;0;15;0;0;0;0;0;0,0;
;;;2;Optimised;6581,6;4558,3;0,693;0,0;0,0;7;0;15;0;0;0;0;0;0,0;
;;;3;Optimised;7598,4;5739,1;0,755;0,0;0,0;7;0;15;0;0;0;0;0;0,0;
;;;4;Optimised;5998,6;4060,9;0,677;0,0;0,0;7;0;15;0;0;0;0;0;0,0;
;;;5;Optimised;7192,0;5125,2;0,713;0,0;0,0;7;0;15;0;0;0;0;0;0,0;
;;;6;Optimised;7537,0;5816,0;0,772;0,0;0,0;7;0;15;0;0;0;0;0;0,0;
;;;7;Optimised;9837,6;7869,4;0,800;0,0;0,0;7;0;15;0;0;0;0;0;0,0;
;;;8;Optimised;9320,0;7675,4;0,824;0,0;0,0;7;0;15;0;0;0;0;0;0,0;
;;;9;Optimised;6012,0;4230,2;0,704;0,0;0,0;7;0;15;0;0;0;0;0;0,0;
;;;10;Optimised;8159,5;6745,1;0,827;0,0;0,0;7;0;15;0;0;0;0;0;0,0;
;;;1;Centered;6366,2;5078,9;0,798;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
;;;2;Centered;7736,9;6341,0;0,820;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
;;;3;Centered;8966,9;7672,3;0,856;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
;;;4;Centered;7958,0;6619,5;0,832;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
;;;5;Centered;6642,0;5599,4;0,843;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
;;;6;Centered;8909,9;7482,1;0,840;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
;;;7;Centered;8973,4;7890,1;0,879;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
