Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;4;Optimised;13663,0;6390,8;0,468;0,0;0,0;6;0;60;0;0;0;0;0;0,0;
;;;5;Optimised;11752,4;3649,2;0,311;0,0;0,0;6;0;60;0;0;0;0;0;0,0;
;;;6;Optimised;11932,2;5600,5;0,469;0,0;0,0;6;0;60;0;0;0;0;0;0,0;
;;;7;Optimised;8569,6;2893,7;0,338;0,0;0,0;6;0;60;0;0;0;0;0;0,0;
;;;8;Optimised;9664,2;3742,5;0,387;0,0;0,0;6;0;60;0;0;0;0;0;0,0;
;;;9;Optimised;10576,3;3374,0;0,319;0,0;0,0;6;0;60;0;0;0;0;0;0,0;
;;;10;Optimised;12619,1;4553,1;0,361;0,0;0,0;6;0;60;0;0;0;0;0;0,0;
;;;1;Centered;10943,5;5378,1;0,491;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
;;;2;Centered;10674,5;4833,1;0,453;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
;;;3;Centered;9776,4;4293,4;0,439;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
;;;4;Centered;10341,1;4100,3;0,397;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
;;;5;Centered;11197,3;4866,6;0,435;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
;;;6;Centered;12720,6;5655,1;0,445;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
;;;7;Centered;12944,9;5082,7;0,393;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
;;;8;Centered;9667,9;3579,9;0,370;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
;;;9;Centered;11290,4;4045,5;0,358;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
;;;10;Centered;11385,8;4319,0;0,379;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
;;;1;Optimised;11664,0;6098,6;0,523;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
