Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;2;Optimised;8614,1;6428,1;0,746;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;3;Optimised;12546,7;9959,4;0,794;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;4;Optimised;11036,8;8710,9;0,789;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;5;Optimised;11478,8;9269,5;0,808;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;6;Optimised;10745,3;7909,4;0,736;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;7;Optimised;11846,8;9102,8;0,768;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;8;Optimised;11464,0;9154,9;0,799;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;9;Optimised;9899,2;7337,9;0,741;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;10;Optimised;10137,9;7506,2;0,740;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;1;Centered;9564,1;6741,5;0,705;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;2;Centered;8894,4;6463,4;0,727;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;3;Centered;9585,5;6951,5;0,725;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;4;Centered;10546,5;7566,2;0,717;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;5;Centered;10140,4;7439,3;0,734;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;6;Centered;9531,7;7017,0;0,736;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;7;Centered;8006,2;5989,1;0,748;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;8;Centered;10527,0;7463,8;0,709;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;9;Centered;8739,9;6473,3;0,741;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;10;Centered;8735,3;6804,5;0,779;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;1;Optimised;11728,1;8905,4;0,759;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;2;Optimised;8991,2;6560,2;0,730;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;3;Optimised;10604,7;7970,7;0,752;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;4;Optimised;15859,1;12878,7;0,812;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;5;Optimised;15479,2;12778,1;0,826;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;6;Optimised;9966,2;7451,6;0,748;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;7;Optimised;8355,1;6338,0;0,759;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;8;Optimised;11827,6;8764,4;0,741;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;9;Optimised;9403,1;7136,5;0,759;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;10;Optimised;11592,2;9661,4;0,833;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;1;Centered;5675,8;532,1;0,094;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;2;Centered;6409,7;1396,8;0,218;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;3;Centered;5280,7;201,1;0,038;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;4;Centered;6032,6;1354,8;0,225;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;5;Centered;5382,0;172,8;0,032;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;6;Centered;4923,5;332,8;0,068;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;7;Centered;5074,6;380,2;0,075;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;8;Centered;5515,4;850,4;0,154;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;9;Centered;6082,3;1202,7;0,198;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;10;Centered;5969,4;1149,7;0,193;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;1;Optimised;5268,5;124,7;0,024;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;2;Optimised;5192,1;179,2;0,035;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;3;Optimised;5207,7;128,1;0,025;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;4;Optimised;4906,7;229,0;0,047;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;5;Optimised;5379,2;170,0;0,032;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;6;Optimised;4728,4;137,7;0,029;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;7;Optimised;4836,3;141,8;0,029;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;8;Optimised;4754,9;90,0;0,019;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;9;Optimised;5228,1;348,5;0,067;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;10;Optimised;5170,6;350,8;0,068;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;1;Centered;8143,8;2121,1;0,260;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;2;Centered;8831,8;2773,1;0,314;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;3;Centered;7665,7;1006,1;0,131;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;4;Centered;6988,9;1477,6;0,211;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;5;Centered;7138,0;1339,8;0,188;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;6;Centered;7790,8;1920,8;0,247;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;7;Centered;8188,3;2397,4;0,293;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;8;Centered;6904,1;1611,3;0,233;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;9;Centered;6708,7;876,9;0,131;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;10;Centered;7390,2;1396,2;0,189;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
