Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;4;Centered;13009,2;3900,5;0,300;0,0;0,0;8;0;100;0;0;0;0;0;0,0;
;;;5;Centered;13104,1;3232,7;0,247;0,0;0,0;8;0;100;0;0;0;0;0;0,0;
;;;6;Centered;12436,9;2507,0;0,202;0,0;0,0;8;0;100;0;0;0;0;0;0,0;
;;;7;Centered;11913,7;4357,4;0,366;0,0;0,0;8;0;100;0;0;0;0;0;0,0;
;;;8;Centered;13442,5;3881,4;0,289;0,0;0,0;8;0;100;0;0;0;0;0;0,0;
;;;9;Centered;13539,0;3910,0;0,289;0,0;0,0;8;0;100;0;0;0;0;0;0,0;
;;;10;Centered;12688,2;3372,1;0,266;0,0;0,0;8;0;100;0;0;0;0;0;0,0;
;;;1;Optimised;17892,3;6280,0;0,351;0,0;0,0;8;0;100;0;0;0;0;0;0,0;
;;;2;Optimised;14549,2;6395,1;0,440;0,0;0,0;8;0;100;0;0;0;0;0;0,0;
;;;3;Optimised;13445,5;4536,1;0,337;0,0;0,0;8;0;100;0;0;0;0;0;0,0;
;;;4;Optimised;13226,1;4117,4;0,311;0,0;0,0;8;0;100;0;0;0;0;0;0,0;
;;;5;Optimised;13094,8;3223,5;0,246;0,0;0,0;8;0;100;0;0;0;0;0;0,0;
;;;6;Optimised;12440,2;2510,3;0,202;0,0;0,0;8;0;100;0;0;0;0;0;0,0;
;;;7;Optimised;11957,1;4400,8;0,368;0,0;0,0;8;0;100;0;0;0;0;0;0,0;
;;;8;Optimised;13971,8;4410,7;0,316;0,0;0,0;8;0;100;0;0;0;0;0;0,0;
;;;9;Optimised;14734,5;5105,4;0,346;0,0;0,0;8;0;100;0;0;0;0;0;0,0;
