Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;30;Centered;2139,5;1466,7;0,686;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;31;Centered;3259,7;2409,0;0,739;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;32;Centered;3597,9;2731,3;0,759;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;33;Centered;2341,4;1724,4;0,736;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;34;Centered;3806,8;2760,5;0,725;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;35;Centered;3089,8;1934,8;0,626;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;36;Centered;3239,0;2470,3;0,763;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;37;Centered;3096,8;2684,3;0,867;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;38;Centered;3376,3;2513,0;0,744;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;39;Centered;3363,0;2417,2;0,719;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;40;Centered;3282,3;2540,7;0,774;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;41;Centered;2810,0;2337,4;0,832;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;42;Centered;1008,0;763,1;0,757;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;43;Centered;2372,3;1818,7;0,767;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;44;Centered;2487,4;1793,3;0,721;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;45;Centered;3312,2;2520,0;0,761;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;46;Centered;4860,6;3753,6;0,772;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;47;Centered;2772,5;1956,8;0,706;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;48;Centered;3610,1;2931,2;0,812;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;49;Centered;2836,3;2472,4;0,872;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;50;Centered;2042,0;1657,7;0,812;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;51;Centered;4239,2;3275,2;0,773;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;52;Centered;2714,5;2331,4;0,859;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;53;Centered;3005,8;2557,5;0,851;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;54;Centered;2345,4;1758,0;0,750;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;55;Centered;3001,6;2404,7;0,801;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;56;Centered;2721,3;2164,3;0,795;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;57;Centered;2740,8;2114,7;0,772;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;58;Centered;2330,2;1838,9;0,789;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;59;Centered;1732,0;1120,2;0,647;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;60;Centered;3281,5;2474,3;0,754;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;61;Centered;2503,8;1873,2;0,748;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;62;Centered;801,9;696,9;0,869;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;63;Centered;2423,7;1819,3;0,751;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;64;Centered;2498,3;1953,0;0,782;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;65;Centered;1822,8;1438,6;0,789;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;66;Centered;2538,2;2377,4;0,937;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;67;Centered;2406,5;1802,7;0,749;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;68;Centered;2522,3;2170,8;0,861;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;69;Centered;4209,9;3183,8;0,756;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
