Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;4;Centered;8301,1;3493,3;0,421;0,0;0,0;5;0;25;0;0;0;0;0;0,0;
;;;5;Centered;7518,6;3124,3;0,416;0,0;0,0;5;0;25;0;0;0;0;0;0,0;
;;;6;Centered;6839,8;3876,3;0,567;0,0;0,0;5;0;25;0;0;0;0;0;0,0;
;;;7;Centered;7197,7;3139,8;0,436;0,0;0,0;5;0;25;0;0;0;0;0;0,0;
;;;8;Centered;6028,9;3078,8;0,511;0,0;0,0;5;0;25;0;0;0;0;0;0,0;
;;;9;Centered;6858,6;3639,2;0,531;0,0;0,0;5;0;25;0;0;0;0;0;0,0;
;;;10;Centered;6389,5;3346,8;0,524;0,0;0,0;5;0;25;0;0;0;0;0;0,0;
;;;1;Optimised;9614,1;6071,7;0,632;0,0;0,0;5;0;25;0;0;0;0;0;0,0;
;;;2;Optimised;8847,0;5388,1;0,609;0,0;0,0;5;0;25;0;0;0;0;0;0,0;
;;;3;Optimised;7630,9;4415,0;0,579;0,0;0,0;5;0;25;0;0;0;0;0;0,0;
;;;4;Optimised;9297,9;4490,0;0,483;0,0;0,0;5;0;25;0;0;0;0;0;0,0;
;;;5;Optimised;7939,4;3545,1;0,447;0,0;0,0;5;0;25;0;0;0;0;0;0,0;
;;;6;Optimised;8950,8;5987,3;0,669;0,0;0,0;5;0;25;0;0;0;0;0;0,0;
;;;7;Optimised;7579,2;3521,3;0,465;0,0;0,0;5;0;25;0;0;0;0;0;0,0;
;;;8;Optimised;6061,4;3111,2;0,513;0,0;0,0;5;0;25;0;0;0;0;0;0,0;
;;;9;Optimised;7473,6;4254,2;0,569;0,0;0,0;5;0;25;0;0;0;0;0;0,0;
;;;10;Optimised;6430,9;3388,2;0,527;0,0;0,0;5;0;25;0;0;0;0;0;0,0;
;;;1;Centered;7104,3;3955,3;0,557;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
;;;2;Centered;6329,7;3369,1;0,532;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
;;;3;Centered;7145,5;3961,2;0,554;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
;;;4;Centered;7037,2;3508,7;0,499;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
;;;5;Centered;8926,2;4519,0;0,506;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
;;;6;Centered;7463,5;3096,8;0,415;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
;;;7;Centered;6323,8;3434,2;0,543;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
;;;8;Centered;7389,5;3011,4;0,408;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
;;;9;Centered;7585,7;3751,7;0,495;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
;;;10;Centered;5663,9;2971,8;0,525;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
;;;1;Optimised;7697,8;4548,8;0,591;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
;;;2;Optimised;6475,8;3515,2;0,543;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
;;;3;Optimised;7663,6;4479,3;0,584;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
;;;4;Optimised;8185,5;4657,0;0,569;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
;;;5;Optimised;10180,6;5773,4;0,567;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
